train_losses	train_accuracies	val_losses	val_accuracies
1.8277868826624657	0.2833492876851174	1.7744389171131991	0.3016445145302996
1.7853346741194795	0.31308069148037615	1.567533665585287	0.39400765938274385
1.8486191937700438	0.29095106706458695	1.8779624985209131	0.23901779680108132
1.9148156894368291	0.2544625260431331	1.8972360597427	0.24938049110159946
1.887838822843873	0.2492257446928318	1.896144616305761	0.24938049110159946
1.8827656948577849	0.25260431330592936	1.8891319506714597	0.25140797476909216
1.866653257846376	0.2608254969311335	1.852048186091427	0.25839152962378914
1.8816880656628534	0.25587026296525706	1.8927232195971704	0.23901779680108132
1.8765362345411793	0.25418097865870826	1.8851385267502179	0.2505068709168732
1.8383041191587068	0.2789008390112056	1.7973062959601411	0.29443568371254786
1.8652789507962622	0.26887775212568277	1.9114537095937623	0.23901779680108132
1.8870197953159686	0.2513091953375753	1.8939692262164858	0.24938049110159946
1.881220360222187	0.25378681232051353	1.8880339093132046	0.24938049110159946
1.8719650059107744	0.2532800270285489	1.8712260285646267	0.24938049110159946
1.845814444398657	0.2582915704713103	1.8274018193827366	0.2815949538184276
1.8400749724031709	0.27039810800157665	1.8681272123278356	0.23901779680108132
1.853421499979	0.2544062165662481	1.836321578500614	0.27235863933318316
1.8689484364533049	0.261557520130638	1.8962532008491837	0.24938049110159946
1.8806644603001708	0.25001407736922127	1.8847564116983055	0.24938049110159946
1.8722357026990573	0.25114026690692043	1.8758212803290433	0.2552376661410228
1.8591389483888379	0.24933836364660172	1.8562130573822266	0.2500563189907637
1.8380263281120925	0.2607128779773636	1.823872034198987	0.26785312007208834
1.8217976951499775	0.27557857987499296	1.8150465458893352	0.27393557107456634
1.8278498996102237	0.2715806070161608	1.8849206032262082	0.25298490651047534
1.8382613497265314	0.26786418154175345	2.1497549012749815	0.13381392205451678
1.8597853238722637	0.25823526099442534	1.904863614009076	0.2757377787790043
1.8165563482362628	0.2736077481840194	1.8126174702679796	0.29060599234061724
1.786889589425579	0.28002702854890477	1.9345988496839261	0.27280919125929265
1.9248821474194318	0.25575764401148715	1.8979308088504132	0.24938049110159946
1.8877866842690483	0.25226645644461965	1.8965160230925342	0.24938049110159946
1.886521719464499	0.2527732417365843	1.8985234989081183	0.24938049110159946
1.885333151919085	0.2507461005687257	1.895277760082012	0.24938049110159946
1.8843543603819122	0.2496762205079115	1.8926572862523288	0.24938049110159946
1.8803140251974417	0.25378681232051353	1.8875475679869371	0.23879252083802657
1.866807241188499	0.2538431217973985	1.8563602947657052	0.23563865735526018
1.865096203331287	0.2519285995833099	1.8470712555612254	0.24938049110159946
1.832171806029032	0.2648234697899656	1.8228693703429928	0.2775399864834422
1.836536256101286	0.2691029900332226	1.8367348599202946	0.2773147105203875
1.8856707598968523	0.25406835970493835	1.8962790992083274	0.24938049110159946
1.8843387002792973	0.24477729601891998	1.8916740129057903	0.24915521513854472
1.8773713706480677	0.25311109859789405	1.8787611217266753	0.25185852669520165
1.8653890353762437	0.25947406948589447	1.8327144859180335	0.2802432980400991
1.8546957195097145	0.2594177600090095	1.8551756707524685	0.27934219418788014
1.8888019731475854	0.24905681626217693	1.8915821566563464	0.24938049110159946
1.8772884332836328	0.2497888394616814	1.8695947633022714	0.24938049110159946
1.8766477693408665	0.25057717213807085	1.8680916421449407	0.24870466321243523
1.8814015755802938	0.2472549130018582	1.8916245932835773	0.23901779680108132
1.8707959619860732	0.25142181429134525	1.8634508272419374	0.2653750844784861
1.8364907786870193	0.268539895264373	1.9851787449084146	0.24938049110159946
1.9001115530391985	0.25012669632299117	1.8964273174970798	0.24938049110159946
1.8865658452136405	0.2453403907877696	1.897495137675707	0.24938049110159946
1.883127281617337	0.2527732417365843	1.8901706113555352	0.24938049110159946
1.8747824259831083	0.25170336167577	1.8790438266776923	0.24938049110159946
1.8679665146100104	0.24691705614054846	1.8849088366060114	0.24938049110159946
1.8648729499674266	0.25198490906019483	1.8794481049896656	0.24938049110159946
1.864451039246231	0.26076918745424854	1.9322838446502617	0.24938049110159946
1.8903404232537238	0.24821217410890253	1.8833852381178806	0.24938049110159946
1.8659780919602194	0.2552508587195225	1.8650096912162748	0.2538860103626943
1.8684074771760706	0.25513823976575256	1.892988417137311	0.24938049110159946
1.8686120164536015	0.2542372881355932	1.8572428214654753	0.2662761883307051
1.8480302688606796	0.26499239822062054	1.845449757189277	0.26785312007208834
1.8504058615005032	0.2639788276366913	1.831956313950276	0.2556882180671322
1.8616693185534225	0.26127597274621317	1.8711106968130122	0.2597431854021176
1.844690525529755	0.25969930739343433	2.046845441198639	0.23811669294886237
1.895190433376752	0.25226645644461965	1.8956233157207096	0.23766614102275288
1.8766804660411762	0.25282955121346923	1.8687491501255813	0.24938049110159946
1.8015269378705823	0.2707359648628864	1.696823142487392	0.2822707817075918
1.92352768845088	0.23165718790472437	1.9027547575004682	0.23901779680108132
1.8882732129095643	0.25406835970493835	1.8965082606852497	0.24938049110159946
1.88671551618539	0.2527732417365843	1.8962326544473558	0.24938049110159946
1.886319915254452	0.2527732417365843	1.8952673687325805	0.24938049110159946
1.8849428713378742	0.2527732417365843	1.8936090779266908	0.24938049110159946
1.8820779404666244	0.253167408074779	1.8924859956084783	0.26695201621986936
1.873013470307	0.2521538374908497	1.8622180114702267	0.24938049110159946
1.880873673858591	0.2527732417365843	1.8956003124634944	0.24938049110159946
1.8824153130733388	0.2527732417365843	1.887687411708965	0.24938049110159946
1.8684625538547763	0.2541246691818233	1.8700125259868625	0.24938049110159946
1.8522845057862802	0.25181598062953997	1.8189239829315422	0.25749042577157016
1.8825403170661081	0.2524353848752745	1.888065831971131	0.24938049110159946
1.859126736931291	0.25294217016723913	1.8399155347512148	0.2516332507321469
1.8453357114509403	0.2507461005687257	1.802775048651011	0.26762784410903356
1.817353181906384	0.2652739456050453	1.8734434045738775	0.26897949988736203
1.8568149177036923	0.2589109747170449	1.914544802685261	0.24938049110159946
1.8804957519559498	0.2566585956416465	1.8789251166760694	0.2505068709168732
1.8544643661568943	0.2540120502280534	1.8463251789992767	0.25275963054742057
1.8357943271260198	0.25885466524015993	1.8993869238432584	0.24938049110159946
1.8959881571795973	0.2479869362013627	1.8987576061338152	0.24938049110159946
1.8865454264190311	0.2527732417365843	1.8951246086394742	0.24938049110159946
1.8827118945488275	0.25282955121346923	1.8879836215229555	0.24938049110159946
1.8692210491555146	0.2540120502280534	1.8759122953191483	0.25321018247353005
1.8345808302123063	0.2563770482572217	1.907744587367385	0.23901779680108132
1.8754789720912581	0.2544625260431331	1.9032585708695937	0.24938049110159946
1.8905757742090814	0.2527732417365843	1.8968128097248014	0.24938049110159946
1.8877202016530363	0.2527732417365843	1.896541387440251	0.24938049110159946
1.8878936350322117	0.2527732417365843	1.8964638835434764	0.24938049110159946
1.8848750311832008	0.24669181823300862	1.8931056335182388	0.24938049110159946
1.8709511143431294	0.25491300185821275	1.8954406997109619	0.25749042577157016
1.8727505972568124	0.2528858606903542	1.8722480892678537	0.2705564316287452
1.8535983917365317	0.25694014302607127	1.8573730270936162	0.2538860103626943
1.8448456178626282	0.258798355763275	1.8592942166795707	0.26289704888488397
1.852697359964489	0.26583704037389494	1.9062473493858778	0.24938049110159946
1.8919019405889757	0.25057717213807085	1.8968315492693597	0.24938049110159946
1.8875418436662175	0.2527732417365843	1.9018560202977335	0.24938049110159946
1.8880021701129455	0.2527732417365843	1.8966953702863474	0.24938049110159946
1.887255787439957	0.2527732417365843	1.8961162987687776	0.24938049110159946
1.88524701601482	0.2527732417365843	1.8946544330489075	0.24938049110159946
